tweet,date,city,user_location,place,coordinates,id,link
"Claudia López interfiere en todo, cómo está interfiriendo en que Bogotá no avance, ella solo habla y no ejecuta todo lo que había dejado montado Peñalosa. https://t.co/N7mwsZIyBm",2020-11-07 13:45:55,Bogota,Bogotá,,,1325071989103587330,https://twitter.com/i/web/status/1325071989103587330
"Cómo está organizada la revocatoria, donde se firma, no podemos permitir por tres años más en la alcaldía una inepta como Claudia López https://t.co/lyfHS478IB",2020-11-07 13:42:28,Bogota,Bogota ,,,1325071122040229890,https://twitter.com/i/web/status/1325071122040229890
"¿Claudia Lopez si se habrá enterado de esto, o las elecciones en EE.UU no le han dado tiempo? 

Carácter, combatir el crimen. Los ladrones no se espantan a punta de gritos ni de excusas en twitter. https://t.co/dAqzeR4oKZ",2020-11-07 13:39:19,Bogota,Bogotá-Colombia,,,1325070328113074182,https://twitter.com/i/web/status/1325070328113074182
"@BluRadioCo @ClaudiaLopez ¿Cuantos serán los contratos que le da Claudia Lopez a Blu Radio?, va ella al baño y lo cuentan con detalles",2020-11-07 13:38:32,Bogota,"Bogotá, Colombia",,,1325070132549476353,https://twitter.com/i/web/status/1325070132549476353
@e_duperly Nada. Pero anoche ví un tuit de Claudia López como adelantado.,2020-11-07 13:18:48,Bogota,Bogotá,,,1325065164362805253,https://twitter.com/i/web/status/1325065164362805253
@javierlopez2014 @ELTIEMPO Colombia puede enviar al Esmad y a Claudia Lopez para que ordene el desalojo.,2020-11-07 13:04:06,Bogota,Pereira Colombia,,,1325061464026193920,https://twitter.com/i/web/status/1325061464026193920
Los negros y negras en Bogota no nos sentimos incluidos en la administracion Distrital de Claudia Lopez https://t.co/2cRCSHq3Hg,2020-11-07 12:48:07,Bogota,Bogota Colombia,,,1325057442078728196,https://twitter.com/i/web/status/1325057442078728196
"Según Claudia López, “Bogotá no está en una crisis patética” de inseguridad. 
https://t.co/RoBraZpbd7 https://t.co/y2qlnNvbfK",2020-11-07 12:45:03,Bogota,"Bogotá, Colombia",,,1325056670825844736,https://twitter.com/i/web/status/1325056670825844736
"(VIDEO) Claudia López dejó ver su lado más rumbero y se volvió el alma de la fiesta en evento del Distrito
https://t.co/AGUuJjC8rZ https://t.co/9bZRuUIHpA",2020-11-07 12:40:03,Bogota,Bogotá,,,1325055412442456064,https://twitter.com/i/web/status/1325055412442456064
@ELTIEMPO En Bogotá estamos bajo la dictadura de la idiotez de Claudia López.,2020-11-07 12:37:23,Bogota,"Cajicá, Colombia",,,1325054742180081665,https://twitter.com/i/web/status/1325054742180081665
"https:segun claudia López esto es injusto, pobrecita. //youtu.be/ib4hbGN1Soo",2020-11-07 12:35:30,Bogota,,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='008db04b585e0046', url='https://api.twitter.com/1.1/geo/id/008db04b585e0046.json', place_type='city', name='Cogua', full_name='Cogua, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.0608640017796, 5.01308099855038], [-73.9213389964621, 5.01308099855038], [-73.9213389964621, 5.15388399811263], [-74.0608640017796, 5.15388399811263]]]), attributes={})",,1325054268144046080,https://twitter.com/i/web/status/1325054268144046080
"Y con respecto al monumento del M19, ya lo tienen, el Palacio de Justicia, que su reconstruccion sobrepasó esa suma que pidió Claudia López https://t.co/Uz4h5QU7bo",2020-11-07 12:34:56,Bogota,Bogota ,,,1325054124233199616,https://twitter.com/i/web/status/1325054124233199616
"'Es injusto que me acusen de xenófoba’. 

La alcaldesa de Bogotá, Claudia López, habló sobre su postura frente a los migrantes venezolanos en la capital. Esto fue lo que dijo. ➡️ https://t.co/ZxJGSINWWy https://t.co/BE7p2uEIYz",2020-11-07 12:30:00,Bogota,"Bogotá, Colombia",,,1325052883147124736,https://twitter.com/i/web/status/1325052883147124736
"Se eligió una mitómana, arrogante, gritona que no argumenta y se cree con el derecho de amedrentar y silenciar a todos los que opinan distinto, dispuesta a descargar la culpa en otros de su mala gestión. https://t.co/uuqz7YXqku vía @ParcheCapuchino @CarrillonavasG",2020-11-07 12:19:12,Bogota,Bogota,,,1325050167372951552,https://twitter.com/i/web/status/1325050167372951552
"#InfoBogotá. Claudia López anunció que habrá clases presenciales en 2021. Lo aseguró durante una rueda de prensa en la Secretaría de Desarrollo Económico.

https://t.co/c1g31NDBPL",2020-11-07 11:57:16,Bogota,Bogotá,,,1325044645605347329,https://twitter.com/i/web/status/1325044645605347329
"#InfoBogotá. Es injusto que me acusen de xenófoba’: Claudia López. La alcaldesa de Bogotá habla de su primer año. Dice que es injusto que la acusen de xenófoba.

https://t.co/uGJcszQgC2",2020-11-07 11:45:27,Bogota,Bogotá,,,1325041672804311040,https://twitter.com/i/web/status/1325041672804311040
@mapatilla Le va a empezar a cobrar a claudia López y a fajardo?,2020-11-07 11:14:11,Bogota,"Manizales, Colombia",,,1325033804503928834,https://twitter.com/i/web/status/1325033804503928834
Claudia López anunció que habrá clases presenciales en 2021 ► https://t.co/3wSlAvpVyv https://t.co/08OsLQwJbE,2020-11-07 09:45:18,Bogota,"Bogotá, Colombia",,,1325011437727719424,https://twitter.com/i/web/status/1325011437727719424
@CFCBING @DanielSamperO Claudia Lopez a los 60 años,2020-11-07 04:57:27,Bogota,COLOMBIA ,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0127ef192251650c', url='https://api.twitter.com/1.1/geo/id/0127ef192251650c.json', place_type='city', name='Santa Rosa de Cabal', full_name='Santa Rosa de Cabal, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-75.7745879973321, 4.67152799683655], [-75.4501749985263, 4.67152799683655], [-75.4501749985263, 4.95156600378807], [-75.7745879973321, 4.95156600378807]]]), attributes={})",,1324938997081268224,https://twitter.com/i/web/status/1324938997081268224
"Jajajaja nunca pensé que quien iba a declarar de primeras la victoria fuera Claudia  López, esa apuesta no la ganaba nadie. https://t.co/3lBCvCig19",2020-11-07 04:34:26,Bogota,"Bogotá,Colombia",,,1324933203996651522,https://twitter.com/i/web/status/1324933203996651522
Carlos Mario es de la escuela Claudia López. El mismo autoritarismo sutil disfrazado de preocupación y activismo. https://t.co/S2GHNHhDM2,2020-11-07 03:48:42,Bogota,Manizales,,,1324921693173911553,https://twitter.com/i/web/status/1324921693173911553
"La alcaldesa Claudia López aseguró que el Ministerio de Salud se comprometió a entregar 20 mil millones de pesos para que la capital realizará el rastreo de los pasajeros del aeropuerto, ¿qué pasó con el dinero? En #CityNoticias le contamos. https://t.co/j4DUhAzfgk",2020-11-07 03:45:00,Bogota,Bogotá,,,1324920762453553152,https://twitter.com/i/web/status/1324920762453553152
"@BluRadioCo @ClaudiaLopez Alcaldesa Claudia López la crisis de seguridad ciudadana que hay en Bogotá es gigante, por todas partes hay pandillas y grupos de venezolanos acechando, hay rompevidrios de los vehículos que aprovechan los bicicarriles para robar y saquear, hay asaltos, atracos, microtrafico etc.",2020-11-07 03:26:35,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1324916127957442561,https://twitter.com/i/web/status/1324916127957442561
La pragmática Claudia López que ha caído en varias mentiras en su administración https://t.co/GsCMvkytET La verdadera cara de @ClaudiaLopez,2020-11-07 02:56:33,Bogota,"Bogota, Colombia",,,1324908570320711680,https://twitter.com/i/web/status/1324908570320711680
#NoticiasCapital | La mandataria @ClaudiaLopez visitó la localidad de Engativá para realizar un concejo local donde se comprometió a incluirlos en la fase dos del Metro de Bogotá y revisó los planes de seguridad y manejo ambiental → https://t.co/3Yf9PUCy0f,2020-11-07 02:00:00,Bogota,"Bogotá, Colombia",,,1324894340544540672,https://twitter.com/i/web/status/1324894340544540672
@jcpastrana Claudia López confunde la gritería y ordinariez con carácter.,2020-11-07 01:45:01,Bogota,"Cota, Colombia",,,1324890570637053953,https://twitter.com/i/web/status/1324890570637053953
"Según Claudia López, “Bogotá no está en una crisis patética” de inseguridad. https://t.co/DdtSa6RWdh https://t.co/excxv6d7V3",2020-11-07 01:03:37,Bogota,"Bogotá, Colombia",,,1324880151465893890,https://twitter.com/i/web/status/1324880151465893890
Colegios públicos de Bogotá iniciarán clases presenciales en enero: Claudia López https://t.co/6j8OlFk0VB,2020-11-07 00:59:02,Bogota,Bogotá ,,,1324878998049083393,https://twitter.com/i/web/status/1324878998049083393
@ingeniero0013 @maferojas Y el riesgo de demanda de los chinos es altísimo. Claudia López un completo engaño a nosotros sus votantes.,2020-11-07 00:39:44,Bogota,Bogotá,,,1324874139665043456,https://twitter.com/i/web/status/1324874139665043456
"#Entrevista 🎙️| ¿Qué dice Claudia López sobre el presidente Iván Duque?
 
Lea y vea la entrevista completa aquí ➡️ https://t.co/ESEIszs4a3 https://t.co/H1VHrQdJz2",2020-11-07 00:38:08,Bogota,Bogotá,,,1324873735615246336,https://twitter.com/i/web/status/1324873735615246336
"Esperen, esperen.... 
ya saben que Claudita como dice una cosa, dice la otra....  

https://t.co/uXnBkxMMbC",2020-11-07 00:10:03,Bogota,Bogota - Colombia,,,1324866667969720323,https://twitter.com/i/web/status/1324866667969720323
Claudia López asegura que en enero la educación será presencial | La FM https://t.co/YTwW8PrtBV,2020-11-06 23:50:02,Bogota,Bogota,,,1324861630858076161,https://twitter.com/i/web/status/1324861630858076161
@petrogustavo Pero cuando Claudia López optó por apoyarlo usted ahora la traiciona y la recrimina... así se agradece?,2020-11-06 23:48:59,Bogota,Manizales ,,,1324861369590509568,https://twitter.com/i/web/status/1324861369590509568
"#Educación | La alcaldesa Claudia López dijo que Canal Capital se utilizará para la formación de los niños en la ciudad.

https://t.co/8ktHAaQ9F9",2020-11-06 23:18:35,Bogota,Zipaquirá,,,1324853716437078020,https://twitter.com/i/web/status/1324853716437078020
"Plan Marshall, cupo de endeudamiento y acuerdo social: una realidad para la reactivación económica y social de Bogotá para Colombia

La alcaldesa mayor de Bogotá, Claudia López, en compañía de secretarios de su Gabinete y el
ministro de Hacienda

https://t.co/OPnBxMB3SU https://t.co/SOJSkacZe6",2020-11-06 23:07:16,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1324850869783977987,https://twitter.com/i/web/status/1324850869783977987
Claudia López reitera sus críticas al Gobierno por suspender la práctica de pruebas PCR a viajeros https://t.co/sIQZiSEKEj,2020-11-06 22:59:11,Bogota,"Bogotá, Colombia",,,1324848837324902403,https://twitter.com/i/web/status/1324848837324902403
"#Hechos La mandataria explicó que para enero de 2021 deberán volver los colegios distritales a realizar clases presenciales.
https://t.co/aj4PPK21F6",2020-11-06 22:40:00,Bogota,"Bogotá, Colombia",,,1324844007109787649,https://twitter.com/i/web/status/1324844007109787649
Claudia López sancionó 'Plan Marshall' y cupo de endeudamiento https://t.co/LOgSVTP9jm,2020-11-06 22:35:23,Bogota,"Bogotá, Colombia",,,1324842846063644672,https://twitter.com/i/web/status/1324842846063644672
"La alcaldesa de Bogotá, Claudia López (@ClaudiaLopez), aseguró que el regreso de los estudiantes a las aulas será en enero. ¿Qué opina usted sobre esta decisión?

Conozca aquí más detalles. ➡️https://t.co/L15Lymjvhu | Vía @Citytv https://t.co/Ju1hxc2jL8",2020-11-06 22:20:00,Bogota,"Bogotá, Colombia",,,1324838973605322754,https://twitter.com/i/web/status/1324838973605322754
"La polémica que generó Claudia López por las declaraciones a venezolanos, supuestos responsables por la muerte de un ciudadano en un Transmilenio, ahora tiltan a la alcaldesa como “Xenofobica”. Infórmate por completo en el siguiente podcast
.
https://t.co/APDkMIhjTc",2020-11-06 22:17:35,Bogota,"Bogotá, Colombia",,,1324838367008378882,https://twitter.com/i/web/status/1324838367008378882
@parescolombia @estebanalitic @ArielAnaliza @JulianFMartinez Les falta un nombre. Claudia López.,2020-11-06 22:12:32,Bogota,Sabana de Bogotá ,,,1324837094854897666,https://twitter.com/i/web/status/1324837094854897666
Claudia López se salió de los chiros con el Gobierno por las pruebas PCR https://t.co/sNrmaA8Hs1,2020-11-06 21:37:44,Bogota,"Bogotá, Colombia",,,1324828339845160963,https://twitter.com/i/web/status/1324828339845160963
"En la formalización de estos planes de reactivación económica, estuvo presente el ministro de Hacienda, Alberto Carrasquilla, que entregó detalles sobre el denominado “Acuerdo de Rescate Social”, una alianza entre Distrito y Gobierno Nacional.
https://t.co/jilksVdTvS",2020-11-06 21:05:03,Bogota,"Bogotá, Colombia",,,1324820111618920452,https://twitter.com/i/web/status/1324820111618920452
#NoticiasCapital | Claudia López informó que trabaja en la implementación de un programa de formación educativa para menores en la señal TDT de Capital. Aquí más detalles. →https://t.co/P5Y8zy1o5F,2020-11-06 20:50:00,Bogota,"Bogotá, Colombia",,,1324816324309078017,https://twitter.com/i/web/status/1324816324309078017
#NoticiasCapital | La alcaldesa Claudia López habló sobre la sanción de estos proyectos y reiteró que el Plan Marshall hace parte del proceso de reactivación económica que tendrá la ciudad. →https://t.co/nAjY2IX2YP,2020-11-06 20:40:00,Bogota,"Bogotá, Colombia",,,1324813807651188741,https://twitter.com/i/web/status/1324813807651188741
"Claudia López dice que es ""injusto"" que la señalen de xenófoba y explica por qué hay que deportar a los venezolanos que delinquen o que han sido reclutados por bandas criminales en la ciudad. https://t.co/57pTIoO3K0",2020-11-06 19:53:28,Bogota,"Bogota, Colombia",,,1324802099255877633,https://twitter.com/i/web/status/1324802099255877633
"Claudia López dice que es ""injusto"" que la señalen de xenófoba y explica por qué hay que deportar a los venezolanos que delinquen o que han sido reclutados por bandas criminales en la ciudad. https://t.co/hqDRBBCyt4",2020-11-06 19:52:28,Bogota,Bogotá,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1324801848490954752,https://twitter.com/i/web/status/1324801848490954752
Hoy sin buscarlo tuvimos una discusión con mis estudiantes sobre las declaraciones de Claudia López de los venezolanos. Y una de ellas se puso a llorar porque no entendía cómo se los estigmatizaban sin pensar en sus condiciones de vida. Me van hacer mucha falta la verdad.,2020-11-06 19:51:21,Bogota,Bogotá- Colombia.,,,1324801565971140611,https://twitter.com/i/web/status/1324801565971140611
